published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status
5/10/2023,488,497,487.1,492,0.41,3745,1846686,1
5/11/2023,485,492,482.6,490.2,-0.37,2936,1434810.5,1
5/14/2023,484.1,500,478,478,-2.49,9327,4504499.9,-1
5/15/2023,472.2,484,470.1,480.9,0.61,7811,3734478.1,1
5/16/2023,476,488.5,476,488.5,1.58,5925,2869064.3,1
5/17/2023,480,530,480,527,7.88,12115,6004811.5,1
5/18/2023,516.5,526,500.3,520,-1.33,16223,8392775.1,1
5/21/2023,520,523,505.2,517,-0.58,13450,6894198.5,-1
5/22/2023,506.8,528,504,528,2.13,9275,4778242,1
5/23/2023,518,537,518,534,1.14,18152,9561308.9,1
5/24/2023,523.4,530,516.1,522,-2.25,7584,3952603,-1
5/28/2023,520,532.4,512,517,-0.96,16619,8667414.9,-1
5/30/2023,507,512,494.2,503,-2.71,15790,7938978.4,-1
5/31/2023,493,505,490,495,-1.59,13057,6472053,1
6/1/2023,488,506.9,485,495.1,0.02,7020,3473999,1
6/4/2023,495.1,525,495,517.9,4.61,5898,3029844,1
6/5/2023,517,522.9,502.1,509,-1.72,11780,6047395,-1
6/6/2023,505,523.9,503,522,2.55,12632,6521745.2,1
6/7/2023,523,527,512.7,520,-0.38,26297,13680836,-1
6/8/2023,509.8,519,509.8,511.8,-1.58,18361,9450080,1
6/11/2023,503,525,503,517.6,1.13,16486,8540447.5,1
6/12/2023,525,525,511,514,-0.7,15145,7808847,-1
6/13/2023,510,530.4,510,520,1.17,36278,18902672.5,1
6/14/2023,519,531.4,515.1,524,0.77,38840,20319519.5,1
6/15/2023,515,523.9,512.5,515,-1.72,19367,10008708.6,0
6/18/2023,513,527,513,524,1.75,37792,19612997.8,1
6/19/2023,523,544,523,540,3.05,58241,31283018.7,1
6/20/2023,540,550,522,539,-0.19,35210,18984290.5,-1
6/21/2023,530,535,515,524,-2.78,25138,13150321.1,-1
6/22/2023,515,534,515,525,0.19,16440,8619267.5,1
6/25/2023,516,525,513.3,523.6,-0.27,19713,10225715.9,1
6/26/2023,524,527,515,515,-1.64,34566,17987689,-1
6/27/2023,520,530.4,515,526,2.14,22149,11535202.5,1
6/28/2023,530,530,515.5,516.8,-1.75,20640,10708198.1,-1
7/2/2023,510,518.9,500,502,-2.86,42449,21534221.1,-1
7/3/2023,502,509,493.2,499.8,-0.44,16044,8035055.7,-1
7/4/2023,499,502,489.2,493,-1.36,21512,10620665.5,-1
7/5/2023,490,502,480,482,-2.23,26051,12657481.9,-1
7/6/2023,481,488,466,474,-1.66,25860,12322903.6,-1
7/9/2023,477,504.5,477,486.5,2.64,15622,7589650.9,1
7/10/2023,486.3,491,478,478.6,-1.62,9095,4382906,-1
7/11/2023,480,487,475,476,-0.54,20801,9993862.6,-1
7/12/2023,470,496.9,470,490,2.94,16953,8314046.5,1
7/13/2023,490,499,481,489,-0.2,16411,8019359.4,-1
7/16/2023,489,496,480,483.9,-1.04,7935,3829925,-1
7/17/2023,476,491,476,491,1.47,7467,3643148,1
7/18/2023,493,505,486.1,488,-0.61,8907,4394813.5,-1
7/19/2023,485.1,488,480,481.1,-1.41,11251,5440430.5,-1
7/20/2023,481,498.7,481,495,2.89,11293,5538729.8,1
7/23/2023,487,500,485.1,500,1.01,11555,5703805.9,1
7/24/2023,495.1,502,489,498,-0.4,11159,5538477.8,1
7/25/2023,498,500,485.1,490.9,-1.43,9503,4659885.7,-1
7/26/2023,481.3,492,481.3,490,-0.18,5343,2604621,1
7/27/2023,488,508.9,480.3,488,-0.41,5759,2802407.4,0
7/30/2023,480,485,473.5,484,-0.82,9304,4448274.5,1
7/31/2023,481,482,475,478,-1.24,6455,3093599,-1
8/1/2023,472.1,482,470,477,-0.21,7355,3489897.5,1
8/2/2023,471.2,475.9,468.1,475.9,-0.23,4606,2175132.6,1
8/3/2023,475,480,467,469,-1.45,6476,3057726,-1
8/6/2023,461,472,455.2,465,-0.85,10751,4965136.2,1
8/7/2023,456.1,465,456,464.8,-0.04,10695,4930350,1
8/8/2023,457.1,465,450,453,-2.54,7433,3387018.8,-1
8/9/2023,450,471.2,446.5,455,0.44,8118,3669995.7,1
8/10/2023,457,470,452,455.3,0.07,7545,3450133,-1
8/13/2023,452.5,460.5,451.4,454.5,-0.18,7687,3499678.9,1
8/14/2023,451.1,454,442,447,-1.65,10757,4805256.6,-1
8/15/2023,444,444,432.1,432.5,-3.24,10801,4700953.8,-1
8/16/2023,430,432,417.5,423,-2.2,11914,5052668.1,-1
8/17/2023,430,430,418,420,-0.71,6769,2871594.8,-1
8/20/2023,415,424.9,415,424.9,1.17,10067,4226326.7,1
8/21/2023,416.5,428.9,416.5,428,0.73,7003,2969870.3,1
8/22/2023,425,442,420.7,441,3.04,5620,2422682,1
8/23/2023,441,448.8,426,448.2,1.63,7843,3477348.7,1
8/24/2023,444,450,430,437,-2.5,6756,2962677,-1
8/27/2023,440,440,421,425,-2.75,6038,2572445,-1
8/28/2023,418.1,429,418.1,426,0.24,4310,1823345,1
8/29/2023,420,426,420,426,0,5112,2159187,1
8/30/2023,418.2,429.9,418.2,422.1,-0.92,4284,1808273.7,1
9/3/2023,420,420,402.8,411.9,-2.42,21037,8662861.7,-1
9/4/2023,411.9,417,407,413,0.27,5580,2285512.1,1
9/5/2023,410,435,408,426.5,3.27,3795,1569106,1
9/7/2023,419,419,405,411,-3.63,7915,3246791.5,-1
9/10/2023,407,418,407,414,0.73,7431,3067432.5,1
9/11/2023,409,425,409,423,2.17,5740,2418493.5,1
9/12/2023,414.6,421.5,411.3,421.5,-0.35,6010,2521639,1
