date,open,high,low,close,price_change_pct,volume,turnover,year,eps,pe-ratio,roe,dividend
2024-02-04,278.0,280.0,270.0,277.8,0.29,57696.0,15981945.1,2024,3.02,115.4,2.95,0.0
2024-02-05,283.3,286.0,273.2,279.4,0.58,66697.0,18519308.9,2024,3.02,115.4,2.95,0.0
2024-02-06,284.0,284.0,272.0,274.0,-1.93,38670.0,10613895.4,2024,3.02,115.4,2.95,0.0
2024-02-07,268.6,281.0,268.6,277.0,1.09,128063.0,35122181.7,2024,3.02,115.4,2.95,0.0
2024-02-08,271.5,283.9,271.5,273.0,-1.44,58061.0,15981403.6,2024,3.02,115.4,2.95,0.0
2024-02-11,271.0,278.0,271.0,271.4,-0.59,50326.0,13810523.4,2024,3.02,115.4,2.95,0.0
2024-02-12,272.0,276.8,268.5,274.0,0.96,43910.0,11951191.4,2024,3.02,115.4,2.95,0.0
2024-02-13,274.0,286.0,268.0,272.0,-0.73,95124.0,26100275.5,2024,3.02,115.4,2.95,0.0
2024-02-14,274.5,274.7,268.1,273.0,0.37,33776.0,9125714.3,2024,3.02,115.4,2.95,0.0
2024-02-15,278.4,278.4,268.0,273.9,0.33,55391.0,15147102.4,2024,3.02,115.4,2.95,0.0
2024-02-18,272.0,277.3,265.0,266.0,-2.88,47998.0,12931817.9,2024,3.02,115.4,2.95,0.0
2024-02-20,270.0,270.0,264.1,265.0,-0.38,48758.0,12927498.6,2024,3.02,115.4,2.95,0.0
2024-02-21,262.2,268.3,260.0,260.9,-1.55,28456.0,7489552.9,2024,3.02,115.4,2.95,0.0
2024-02-22,266.0,266.0,253.0,253.1,-2.99,28592.0,7373180.0,2024,3.02,115.4,2.95,0.0
2024-02-25,255.0,268.0,250.3,257.0,1.54,39517.0,10185511.0,2024,3.02,115.4,2.95,0.0
2024-02-26,261.0,261.0,252.1,258.8,0.7,8918.0,2274985.3,2024,3.02,115.4,2.95,0.0
2024-02-27,263.9,263.9,252.3,254.0,-1.85,9206.0,2349792.6,2024,3.02,115.4,2.95,0.0
2024-02-28,250.0,257.0,249.2,253.9,-0.04,14624.0,3709493.4,2024,3.02,115.4,2.95,0.0
2024-02-29,250.2,253.0,243.1,246.5,-2.91,19948.0,4935605.5,2024,3.02,115.4,2.95,0.0
2024-03-03,241.8,248.0,241.8,242.3,-1.7,14344.0,3508535.6,2024,3.02,115.4,2.95,0.0
2024-03-04,247.1,266.0,247.1,266.0,9.78,5000.0,1305300.0,2024,3.02,115.4,2.95,0.0
2024-03-05,266.0,266.0,247.0,248.0,-6.77,67523.0,17140602.2,2024,3.02,115.4,2.95,0.0
2024-03-06,244.5,255.1,242.3,251.0,1.21,63783.0,16006671.8,2024,3.02,115.4,2.95,0.0
2024-03-07,255.0,256.0,249.6,253.8,1.12,38462.0,9695487.3,2024,3.02,115.4,2.95,0.0
2024-03-10,255.9,257.8,250.1,252.8,-0.39,26471.0,6695535.3,2024,3.02,115.4,2.95,0.0
2024-03-12,255.0,257.0,250.1,256.0,1.27,51235.0,13003944.8,2024,3.02,115.4,2.95,0.0
2024-03-13,255.0,258.0,245.0,252.0,-1.56,88782.0,22293048.7,2024,3.02,115.4,2.95,0.0
2024-03-14,253.0,256.6,250.1,251.0,-0.4,28523.0,7209927.7,2024,3.02,115.4,2.95,0.0
2024-03-17,250.5,254.5,246.0,247.0,-1.59,29171.0,7229901.9,2024,3.02,115.4,2.95,0.0
2024-03-18,250.0,250.0,245.0,247.6,0.24,18296.0,4510505.4,2024,3.02,115.4,2.95,0.0
2024-03-19,251.0,251.5,246.0,246.1,-0.61,31347.0,7790502.2,2024,3.02,115.4,2.95,0.0
2024-03-20,249.0,253.9,243.1,245.0,-0.45,26116.0,6403594.4,2024,3.02,115.4,2.95,0.0
2024-03-21,248.0,248.0,240.1,242.0,-1.22,15789.0,3823997.9,2024,3.02,115.4,2.95,0.0
2024-03-25,245.0,245.0,237.1,239.9,-0.87,9574.0,2286691.1,2024,3.02,115.4,2.95,0.0
2024-03-26,239.0,247.0,238.0,243.1,1.33,18422.0,4447387.3,2024,3.02,115.4,2.95,0.0
2024-03-27,246.8,246.8,237.6,237.9,-2.14,38685.0,9278289.6,2024,3.02,115.4,2.95,0.0
2024-03-28,241.0,245.0,237.2,244.0,2.56,21517.0,5187163.1,2024,3.02,115.4,2.95,0.0
2024-03-31,246.0,247.9,241.0,246.5,1.02,28949.0,7090678.7,2024,3.02,115.4,2.95,0.0
